ProviderId,Name,Upin,DateOpened,DateClosed
10083908,East Ruston Infant School & Nursery,152006,2019-08-01,NULL
10083909,Stalham Infant School and Nursery,152015,2019-08-01,NULL
10088742,Bure Park Specialist Academy,163405,2021-09-01,NULL
10084129,Robin Hood Primary and Nursery School,162196,2019-09-01,NULL
10090169,St Helen's Primary School,163742,2022-05-01,NULL
10086840,Wolsingham School,162640,2020-09-01,NULL
10089551,Howden-le-Wear Primary School,163587,2022-01-01,NULL
10090000,Moorside Primary Academy,163737,2022-03-01,NULL
10089545,Brandon Primary School,163583,2022-01-01,NULL
10088882,Bishop Barrington Academy,162597,2021-09-01,NULL
10090001,New Brancepeth Primary Academy,163738,2022-03-01,NULL
10084234,Dene Academy,151888,2019-09-01,NULL
10088898,Woodthorpe Primary School,163509,2021-09-01,NULL
10089111,Northiam Church of England Primary School and Nursery,132447,2022-01-01,NULL
10086823,Sedlescombe CofE Primary School,162677,2020-12-01,NULL
10089112,Hurst Green Church of England Primary School and Nursery,163484,2022-01-01,NULL
10085404,St John's Meads Church of England Primary School,162305,2020-02-01,NULL
10087336,St. Joseph's Infant School,163136,2020-12-01,NULL
10086755,St Monica Primary School,162683,2022-05-01,NULL
10082982,Foley Infant School Academy,141212,2019-04-01,NULL
10082981,Brindley Heath Junior School Academy,141185,2019-04-01,NULL
10086883,Foxyards Primary School,162479,2021-01-01,NULL
10087282,Hateley Heath Academy,162882,2021-04-01,NULL
10084148,Etching Hill CofE Primary Academy,162165,2019-10-01,NULL
10087551,The St Augustine's Academy,163370,2021-09-01,NULL
10083903,Watlington Primary School,151911,2019-08-01,NULL
10085592,Botley School,162516,2020-03-01,NULL
10084138,Longford Park School,130303,2019-09-01,NULL
10083607,Daven Primary School,139276,2019-07-01,NULL
10083896,Tor Bridge Primary School,152012,2021-04-01,NULL
10088107,Haslington Primary Academy,163277,2021-04-01,NULL
10083336,Oldfield Primary School,151959,2019-06-01,NULL
10089102,Elmsett Church of England Primary School,163479,2021-09-01,NULL
10082987,Anson CofE Primary School,151762,2019-04-01,NULL
10083665,St Michael with St Thomas CE Primary School,151977,2019-08-01,NULL
10084216,Stockingford Academy,151918,2019-09-01,NULL
10090198,Greenhall Nursery,163735,2022-06-01,NULL
10082983,James Bateman Middle School,141243,2019-04-01,NULL
10078772,Manor Hill First School,151697,2019-06-01,NULL
10088078,Langdale Primary School,163342,2021-05-01,NULL
10087303,Ruskin Infant School,163144,2021-01-01,NULL
10065508,West Wycombe School,138396,2020-09-01,NULL
10083643,Bearbrook Combined School,141164,2019-07-01,NULL
10083338,Elmhurst School,141217,2019-06-01,NULL
10082977,Bedgrove Junior School,151679,2019-04-01,NULL
10087310,Esh CofE (Aided) Primary School,163014,2021-01-01,NULL
10087577,Trinity Catholic School,163164,2021-01-01,NULL
10085849,St Thomas More Catholic First School,151971,2020-04-01,NULL
10088779,The Warwickshire Academy,163446,2022-03-01,NULL
10085579,Thorntree Academy,162563,2020-03-01,NULL
10090115,Rossmere Academy,163765,2022-05-01,NULL
10085571,St Patrick's Catholic Primary Academy,162443,2020-03-01,NULL
10086824,St Anthony's Catholic Primary Academy,162206,2020-09-01,NULL
10087295,St Christophers Catholic Primary Academy,163147,2021-09-01,NULL
10083589,Wesley Methodist Primary School,151852,2019-07-01,NULL
10087333,Summerseat Methodist Primary School,163177,2020-12-01,NULL
10083011,Northbourne Church of England Primary School,141541,2019-04-01,NULL
10083016,Sandown School,141547,2019-04-01,NULL
10083014,The Downs Church of England Primary School,141096,2019-04-01,NULL
10087305,Kingsdown and Ringwould Church of England Primary School,163116,2021-01-01,NULL
10083015,Deal Parochial Church of England Primary School,141524,2019-04-01,NULL
10083013,Hornbeam Primary School,141534,2019-04-01,NULL
10083012,Sholden Church of England Primary School,141549,2019-04-01,NULL
10087569,Worth Primary School,163188,2021-03-01,NULL
10083595,Blackburn Central High School,151771,2019-10-01,NULL
10083594,Crosshill Special School,151776,2019-10-01,NULL
10084120,Cardinal Newman Catholic School,162151,2019-09-01,NULL
10084122,Bishop Ullathorne Catholic School,162145,2019-09-01,NULL
10084117,St Elizabeth's Catholic Primary School,162210,2019-09-01,NULL
10084121,St Augustine's Catholic Primary School,162207,2019-09-01,NULL
10084123,St Thomas More Catholic Primary School,162229,2019-09-01,NULL
10084119,St John Vianney Catholic Primary School,162217,2019-09-01,NULL
10084118,Christ The King Catholic Primary School,162156,2019-09-01,NULL
10084163,Ovingham Middle School,151816,2019-09-01,NULL
10084178,Whittonstall First School,151854,2019-09-01,NULL
10084162,Highfield Middle School,151798,2019-09-01,NULL
10084161,Broomley First School,141193,2019-09-01,NULL
10084174,Prudhoe Castle First School,151821,2019-09-01,NULL
10084177,Mickley First School,151809,2019-09-01,NULL
10084164,Wylam First School,151859,2019-09-01,NULL
10084176,Ovingham Church of England First School,151815,2019-09-01,NULL
10084175,Prudhoe Community High School,151822,2019-09-01,NULL
10084733,"St Mary's Roman Catholic Primary School, a Voluntary Academy",162373,2019-11-01,NULL
10085406,"All Saints' Roman Catholic High School, a Voluntary Academy",162492,2020-02-01,NULL
10085405,"St Augustine of Canterbury RC Primary School, A Voluntary Academy",162364,2020-02-01,NULL
10090162,"St Mary Magdalene Catholic Primary School, a Voluntary Academy",163650,2022-05-01,NULL
10085011,"St John the Baptist RC Primary School, a Voluntary Academy",162367,2019-12-01,NULL
10085601,"Blessed Trinity Roman Catholic College, A Voluntary Academy",162346,2020-03-01,NULL
10084722,St Joseph's Roman Catholic Voluntary Academy,162369,2019-11-01,NULL
10087317,North Star 82?,163121,2021-01-01,NULL
10087291,North Star 240?,124726,2021-01-01,NULL
10089121,"St Josephs Catholic Primary School, Lancaster",162622,2021-09-01,NULL
10088888,"St Cuthberts  Catholic Primary School, Carlisle",163349,2021-09-01,NULL
10088890,"St Cuthberts Catholic Primary School, Windermere",163350,2021-09-01,NULL
10088891,"Dean Gibson Catholic Primary School, Kendal",163340,2021-09-01,NULL
10088887,"St Margaret Mary Catholic Primary School, Carlisle",163353,2021-09-01,NULL
10088886,"St Bernards Catholic High School, Barrow",163336,2021-09-01,NULL
10088885,"St Josephs Catholic High School, Workington",163351,2021-09-01,NULL
10088889,"Sacred Heart Catholic Primary School, Barrow",163344,2021-09-01,NULL
10086745,Reigate Valley College,162579,2021-09-01,NULL
10086746,Wey Valley College,162583,2021-09-01,NULL
10086747,Fordway Centre,162572,2021-09-01,NULL
10086766,St Anthony's Catholic Primary School,162930,2021-04-01,NULL
10086768,St Wilfrid's Catholic Junior and Infant School,162950,2021-04-01,NULL
10086769,Guardian Angels Catholic Primary School,162881,2021-04-01,NULL
10086760,Our Lady's Catholic Primary School,162961,2021-04-01,NULL
10086759,St Edward's Catholic Primary School,162941,2021-04-01,NULL
10088083,Tysoe CofE Primary School,162952,2021-04-01,NULL
10088082,Wellesbourne CofE Primary School,162956,2021-04-01,NULL
10087576,Roman Fields Academy,163143,2021-04-01,NULL
10087515,St Thomas' CofE Primary Academy,162685,2021-04-01,NULL
10087739,"St George's Catholic Primary School, Bells Close",163296,2021-04-01,NULL
10087350,St Cuthbert's Catholic Primary School,163075,2020-12-01,NULL
10087755,"St Bede's Catholic Primary School, Newcastle",163290,2021-04-01,NULL
10089432,"St Joseph's Catholic Primary School, Benwell",163558,2021-10-01,NULL
10084495,Hinchley Wood Primary School,162292,2019-10-01,NULL
10088778,The High School Leckhampton,163444,2021-09-01,NULL
10087729,Belgrave Primary School,162754,2021-12-01,NULL
10088906,Kenley Primary School,163485,2021-09-01,NULL
10084215,Roxwell Church of England Primary School,162197,2019-09-01,NULL
10087085,Ford End Church of England Primary School,163015,2020-12-01,NULL
10089918,Samuel Laycock School,163697,2022-04-01,NULL
10088084,Studley Infants' School,163314,2021-04-01,NULL
10089762,Malin Bridge Primary School,163591,2022-01-01,NULL
10087316,Farley Junior Academy,163128,2021-02-01,NULL
10087068,Alsop High School,162595,2020-11-01,NULL
10083497,Bardwell School,141517,2019-06-01,NULL
10086293,Mabel Prichard School,162641,2020-11-01,NULL
10085860,Springfield School,141550,2020-07-01,NULL
10083597,Norton Infant School,151893,2019-07-01,NULL
10087510,Carcroft Primary School,163179,2021-09-01,NULL
10084742,Plover Primary School,162361,2020-06-01,NULL
10083596,Norton Junior School,151894,2019-07-01,NULL
10088784,XP Gateshead,163452,2021-08-31,NULL
10085844,The Harbour School,162532,2021-01-01,NULL
10084187,St Luke's Church of England School,162221,2020-02-01,NULL
10084145,St Weonard's Academy,162231,2019-10-01,NULL
10084193,Offord Primary School,162185,2019-09-01,NULL
10086735,Millgate School,162722,2021-09-01,NULL
10086729,Keyham Lodge School,162718,2021-09-01,NULL
10084229,Church Gresley Infant and Nursery School,162158,2019-09-01,NULL
10088069,Corpus Christi Catholic Primary School,163191,2021-04-01,NULL
10089693,Duke of Lancaster School,163634,2022-01-01,NULL
10084739,Chalk Hill,152010,2019-11-01,NULL
10085812,Morpeth Stobhillgate First School,162674,2020-04-01,NULL
10083616,Northfield Road Primary School,139377,2019-07-01,NULL
10081431,Newtown Primary School,141366,2020-04-01,NULL
10086290,The New Forest Church of England Primary School,162764,2020-07-01,NULL
10086727,Amesbury Archer Primary School,162914,2020-10-01,NULL
10084112,St Thomas More Catholic Primary School,162228,2019-09-01,NULL
10084114,Sacred Heart Catholic Primary School,162198,2019-09-01,NULL
10087556,Farington Primary School,163175,2021-02-01,NULL
10086152,The Heys School,162642,2020-06-01,NULL
10083648,SET Causton,151883,2019-07-01,NULL
10083647,SET Maidstone,151892,2019-07-01,NULL
10090183,Orchard Way Primary School,163709,2022-04-01,NULL
10086774,Alder Tree Primary Academy,162673,2020-12-01,NULL
10088869,Whytemead Primary School,163507,2021-10-01,NULL
10087069,Mayfield School,162429,2021-06-01,NULL
10084539,Queensbury School,151719,2020-09-01,NULL
10083190,Morecambe Bay Academy,151721,2019-05-01,NULL
10084209,Central Lancaster High School,151884,2019-10-01,NULL
10088757,Fox Grove School,163420,2021-09-01,NULL
10089991,Peacehaven Heights Academy,163593,2022-02-01,NULL
10089893,Telscombe Cliffs Academy,163607,2022-02-01,NULL
10087549,Highgate Primary School,162883,2021-05-01,NULL
10087511,Chessington School,163239,2021-04-01,NULL
10082963,Fakenham Infant and Nursery School,141599,2019-04-01,NULL
10082962,Fakenham Junior School,141600,2019-04-01,NULL
10083653,Cromer Junior School,151992,2019-07-01,NULL
10084550,St Elisabeth's Church of England Primary,162209,2019-11-01,NULL
10087313,St James Church of England First School,163150,2021-01-01,NULL
10087312,Cranborne Church of England First School,163110,2021-01-01,NULL
10087290,Trinity Church of England First School,163112,2021-01-01,NULL
10087311,Wimborne St Giles Church of England First School and Nursery,163165,2021-01-01,NULL
10088892,St Mellion Church of England Primary School,163464,2021-09-01,NULL
10088893,St Dominic CofE  Primary School,163460,2021-09-01,NULL
10082979,St Mary's CofE First Academy,141357,2019-10-01,NULL
10087741,Milefield Primary School,163209,2021-07-01,NULL
10084991,Worsbrough Common Primary School,162253,2019-12-01,NULL
10085414,Mapplewell Primary School,134133,2020-02-01,NULL
10083490,Horizon Community College,141459,2019-06-01,NULL
10086777,Cheveley CofE Primary School,162153,2021-09-01,NULL
10082957,Holme CofE Primary School,151693,2019-04-01,NULL
10083189,Oakington CofE Primary School,151864,2019-05-01,NULL
10083025,Woodborough Church of England Primary School,140725,2019-04-01,NULL
10083024,Chirton Church of England Primary School,140506,2019-04-01,NULL
10083023,Bishops Cannings Church of England Primary School,140498,2019-04-01,NULL
10083021,Rushall Church of England Primary School,140595,2019-04-01,NULL
10083022,All Cannings Church of England Primary School,140483,2019-04-01,NULL
10084231,Moorland Primary School,151919,2019-09-01,NULL
10084717,Tottington Primary School,162247,2019-11-01,NULL
10084551,Spalding Parish Church of England Day School,162319,2019-12-01,NULL
10087512,Friskney All Saints Church of England Primary School,163180,2021-05-01,NULL
10089422,Docking Church of England Primary Academy and Nursery,163549,2022-01-01,NULL
10086000,"St Joseph's Catholic Primary School, A Voluntary Academy",162442,2020-05-01,NULL
10086001,"St Anthony's Catholic Primary School, A Voluntary Academy",162439,2020-05-01,NULL
10085999,"St Cuthbert and the First Martyrs' Catholic Primary School, A Voluntary Academy",162440,2020-05-01,NULL
10085997,"St Anthony's Catholic Primary School, A Voluntary Academy",162438,2020-05-01,NULL
10085998,"St Francis Catholic Primary School, A Voluntary Academy",162441,2020-05-01,NULL
10088117,"St. Clare's Catholic Primary School, A Voluntary Academy",162942,2021-09-01,NULL
10086782,"St Joseph's Catholic Primary School, A Voluntary Academy",162937,2020-11-01,NULL
10087141,"Our Lady and St Brendan's Catholic Primary School, A Voluntary Academy",163140,2020-11-01,NULL
10089426,Sale and Davys Church of England Primary School,163553,2022-05-01,NULL
10074884,Woodthorpe CofE Primary School,151914,2019-06-01,NULL
10085580,St Peter's Church of England Aided Junior School,162623,2020-03-01,NULL
10087571,St James' Church of England Aided Junior School,163185,2021-03-01,NULL
10084477,Ivy House School,162293,2019-10-01,NULL
10085855,St Martins School,151908,2020-05-01,NULL
10084125,St Andrew's Academy,151901,2019-09-01,NULL
10086812,Woodhey High School,162959,2020-10-01,NULL
10087301,Sywell Church of England Primary School,162786,2021-03-01,NULL
10083899,The Whitley AP Academy,141191,2019-08-01,NULL
10086773,Greenhill Primary School,162880,2021-04-01,NULL
10085859,St James' Church of England Primary School,141615,2020-04-01,NULL
10089108,St John With St Michael Church of England Primary School,163510,2022-02-01,NULL
10085851,St Paul's CofE Primary School,162487,2020-04-01,NULL
10084720,St Hilda's CofE Primary School,162366,2019-12-01,NULL
10086730,Clapham and Patching CofE Primary School,162918,2020-11-01,NULL
10088741,Buckton Fields Primary School,163404,2021-09-01,NULL
10087065,Holne Chase Primary School,163017,2020-12-01,NULL
10086142,Bluebell Primary School,162669,2020-07-01,NULL
10087061,Alanbrooke Academy,163008,2022-03-01,NULL
10084500,Marton-Cum-Grafton Church of England Primary School,151805,2019-10-01,NULL
10084485,Knaresborough St John's Church of England Primary School,151803,2019-10-01,NULL
10085588,Rillington Primary School,162485,2020-04-01,NULL
10085589,Thornton Dale CofE Primary School,162489,2020-04-01,NULL
10083335,Radcliffe Hall Church of England Methodist  Primary School,151783,2019-06-01,NULL
10086818,Woolston Infant School,162690,2021-04-01,NULL
10067719,Weston Shore Infant School,140923,2019-06-01,NULL
10086776,Weston Secondary School,163109,2021-09-01,NULL
10085403,Henbury View First School,162520,2020-02-01,NULL
10087716,Wimborne First School and Nursery,163321,2021-05-01,NULL
10087561,The Sky Academy,163183,2021-04-01,NULL
10067721,Grange School,140738,2019-05-01,NULL
10084997,Armley Park Primary School,162416,2019-12-01,NULL
10087304,Carlton Primary School,163124,2021-01-01,NULL
10086299,Wescott Infant School,162688,2020-07-01,NULL
10085863,Shinfield Infant and Nursery School,151899,2020-04-01,NULL
10086298,Westende Junior School,162735,2020-07-01,NULL
10087731,The Emmbrook School,163315,2021-04-01,NULL
10090170,Elworth Hall Primary School,163639,2022-04-01,NULL
10084728,Buckhurst Hill Community Primary School,162349,2019-11-01,NULL
10088086,Hardwick Primary School,163276,2021-04-01,NULL
10084158,Great Whelnetham Church of England Primary School,162170,2019-10-01,NULL
10085846,Tanfield School,162488,2020-05-01,NULL
10085865,Seaham High School,162580,2020-09-01,NULL
10082947,Teesville Academy,151709,2019-04-01,NULL
10087062,Newton Flotman Church of England Primary Academy,163019,2020-11-01,NULL
10084136,Kestrel Mead Primary Academy,151891,2019-09-01,NULL
10086866,Feckenham CofE Primary School,162844,2020-09-01,NULL
10084237,Elmlea Infant School,162288,2019-09-01,NULL
10086150,Ramsey Manor Lower School,162193,2020-06-01,NULL
10086149,Parkfields Middle School,162189,2020-06-01,NULL
10086151,Westoning Lower School,162490,2020-06-01,NULL
10087756,Woodlands School,162960,2021-04-01,NULL
10085810,Oakmeadow Church of England Primary and Nursery School,162615,2020-05-01,NULL
10067722,Kingsway Community Primary School,140740,2021-01-01,NULL
10088770,Marie Weller Primary School,163434,2021-09-01,NULL
10087066,Edlesborough Primary Academy,162846,2020-11-01,NULL
10087074,Steyning Grammar School,163027,2020-12-01,NULL
10089251,Dixons Broadgreen Academy,163199,2021-12-01,NULL
10088638,Dixons Fazakerley Academy,163203,2021-09-01,NULL
10083914,Kensington Junior Academy,152019,2019-08-01,NULL
10089113,Sir John Hunt Community Sports College,163496,2022-06-01,NULL
10083349,Tyndale Primary School,141647,2019-06-01,NULL
10083674,University Academy Long Sutton,141142,2019-07-01,NULL
10088773,School 360,163439,2021-09-01,NULL
10087353,Perryfields Academy,141611,2021-05-01,NULL
10083911,Stogursey Church of England Primary School,140905,2019-08-01,NULL
10083910,Spaxton CofE Primary School,140902,2019-08-01,NULL
10089420,Snape Primary School,138160,2021-12-01,NULL
10086827,Southtown Primary School,162620,2020-09-01,NULL
10084735,Northgate Primary School,162184,2019-11-01,NULL
10088758,Great Oldbury Primary Academy,163421,2021-09-01,NULL
10086538,Tredington Community Primary School,162765,2020-09-01,NULL
10084160,St Joseph's Catholic Primary School,162218,2019-09-01,NULL
10087325,St Vincent's Catholic Primary School,162949,2022-09-01,NULL
10084159,St Joseph's Catholic Primary School,162219,2019-09-01,NULL
10083006,Birchensale Middle School,140497,2019-04-01,NULL
10090168,Lifton Community Primary School,163758,2022-04-01,NULL
10088104,Dartington Church of England Academy,163339,2021-04-01,NULL
10088774,St Michael's Church of England Academy,163440,2021-09-01,NULL
10085004,Dawlish College,152004,2019-12-01,NULL
10085002,Starcross Primary School,152014,2019-12-01,NULL
10089746,Wroughton Infant School,163609,2022-02-01,NULL
10089745,Wroughton Junior School,163610,2022-02-01,NULL
10090172,Spaldwick Primary School,163678,2022-04-01,NULL
10085583,Home Farm Primary School,162425,2020-04-01,NULL
10079947,Co-op Academy Delius,134219,2019-06-01,NULL
10088752,Co-Op Academy Belle Vue,163415,2021-09-01,NULL
10085400,Co-Op Academy Princeville,162484,2020-02-01,NULL
10081937,Co-op Academy Bebington,141120,2019-04-01,NULL
10087076,Co-Op Academy Clarice Cliff,163115,2020-12-01,NULL
10089128,Field End Junior School,163455,2021-09-01,NULL
10089127,Hermitage Primary School,163457,2021-09-01,NULL
10087339,St Wilfrid's Catholic Primary School,163086,2020-12-01,NULL
10090113,"St Cuthberts Catholic First School, Berwick",163769,2022-04-01,NULL
10088092,"St Paul's Catholic Primary School, Alnwick",163309,2021-04-01,NULL
10088091,"St Aidan's Catholic Primary School, Ashington",163287,2022-04-01,NULL
10087322,St Bede's Catholic Primary School,163070,2020-12-01,NULL
10088105,Audlem St James' CofE Primary School,163113,2021-12-01,NULL
10088750,Clover Leys Spencer Academy,163413,2021-09-01,NULL
10087559,Brackensdale Spencer Academy,163174,2021-04-01,NULL
10088744,Castleward Spencer Academy,163408,2021-09-01,NULL
10084725,St Giles' Spencer Academy,162365,2019-11-01,NULL
10087570,Plymouth High School for Girls,163182,2021-02-01,NULL
10083007,St George's CofE First School and Nursery,140010,2019-09-01,NULL
10084135,Braunstone Frith Primary Academy,162146,2019-09-01,NULL
10090193,Oakdene Primary School,163739,2022-04-01,NULL
10084104,Links Hatfield Academy,162239,2019-10-01,NULL
10088081,Wootton Wawen CofE Primary School,163322,2021-04-01,NULL
10088080,The Ferncumbe CofE Primary School,163316,2021-04-01,NULL
10087328,Outwood Primary Academy Alne,162859,2021-04-01,NULL
10087285,Outwood Academy Hasland Hall,163129,2021-03-01,NULL
10088073,Outwood Academy Haydock,163205,2022-01-01,NULL
10088071,Outwood Academy Hindley,163630,2022-01-01,NULL
10087555,Outwood Primary Academy Woodlands,151716,2021-02-01,NULL
10083897,Plympton St Mary's CofE Infant School,140589,2019-08-01,NULL
10083593,Cage Green Primary School,151770,2019-07-01,NULL
10090206,Micklefield Church of England Primary Academy,163139,2022-06-01,NULL
10084543,The King's Church of England School,131431,2022-03-01,NULL
10087514,The King's CofE Academy,162686,2021-04-01,NULL
10088777,The Flagship School,163443,2021-09-01,NULL
10090137,St Chads Catholic and Church of England Academy,139561,2022-03-01,NULL
10090473,St Nicholas Catholic Academy,163216,2022-04-01,NULL
10090116,Holy Spirit Catholic Academy,163206,2022-04-01,NULL
10090114,St Augustine of Canterbury Catholic Academy,163218,2022-04-01,NULL
10090471,The Trinity Catholic Academy,163227,2022-04-01,NULL
10090472,St Ambrose Catholic Academy,163217,2022-04-01,NULL
10088103,St Joseph's Catholic Primary School B/S,163300,2021-09-01,NULL
10088101,St Joseph's Catholic Primary School (Hertford),163301,2021-09-01,NULL
10088097,Sacred Heart Catholic Primary School,163284,2021-09-01,NULL
10088098,St Cross Catholic Primary School,163292,2021-09-01,NULL
10088102,St Joseph's Catholic Primary School (Wx),163299,2021-09-01,NULL
10088099,St Thomas of Canterbury Catholic Primary School,163311,2021-09-01,NULL
10088100,St Augustine's Catholic Primary School,163289,2021-09-01,NULL
10088096,St Mary's Catholic School,163305,2021-09-01,NULL
10089098,Milton Park Primary School,163489,2022-01-01,NULL
10089109,Woodcot Primary School,163508,2022-01-01,NULL
10088879,Cottage Grove Primary School,163477,2022-01-01,NULL
10089993,St Francis Catholic Primary School,163220,2022-03-01,NULL
